S.No,Province/State,Country,Date,Confirmed,Deaths,Recovered
611,,Colombia,24-01-2020,0,0,0
612,,Congo (Brazzaville),24-01-2020,0,0,0
613,,Congo (Kinshasa),24-01-2020,0,0,0
614,,Costa Rica,24-01-2020,0,0,0
615,,Cote d'Ivoire,24-01-2020,0,0,0
616,,Croatia,24-01-2020,0,0,0
617,,Diamond Princess,24-01-2020,0,0,0
618,,Cuba,24-01-2020,0,0,0
619,,Cyprus,24-01-2020,0,0,0
620,,Czechia,24-01-2020,0,0,0
621,Faroe Islands,Denmark,24-01-2020,0,0,0
622,Greenland,Denmark,24-01-2020,0,0,0
623,,Denmark,24-01-2020,0,0,0
624,,Djibouti,24-01-2020,0,0,0
625,,Dominican Republic,24-01-2020,0,0,0
626,,Ecuador,24-01-2020,0,0,0
627,,Egypt,24-01-2020,0,0,0
628,,El Salvador,24-01-2020,0,0,0
629,,Equatorial Guinea,24-01-2020,0,0,0
630,,Eritrea,24-01-2020,0,0,0
631,,Estonia,24-01-2020,0,0,0
632,,Eswatini,24-01-2020,0,0,0
633,,Ethiopia,24-01-2020,0,0,0
634,,Fiji,24-01-2020,0,0,0
635,,Finland,24-01-2020,0,0,0
636,French Guiana,France,24-01-2020,0,0,0
637,French Polynesia,France,24-01-2020,0,0,0
638,Guadeloupe,France,24-01-2020,0,0,0
639,Mayotte,France,24-01-2020,0,0,0
640,New Caledonia,France,24-01-2020,0,0,0
641,Reunion,France,24-01-2020,0,0,0
642,Saint Barthelemy,France,24-01-2020,0,0,0
643,St Martin,France,24-01-2020,0,0,0
644,Martinique,France,24-01-2020,0,0,0
645,,France,24-01-2020,2,0,0
646,,Gabon,24-01-2020,0,0,0
647,,Gambia,24-01-2020,0,0,0
648,,Georgia,24-01-2020,0,0,0
649,,Germany,24-01-2020,0,0,0
650,,Ghana,24-01-2020,0,0,0
651,,Greece,24-01-2020,0,0,0
652,,Guatemala,24-01-2020,0,0,0
653,,Guinea,24-01-2020,0,0,0
654,,Guyana,24-01-2020,0,0,0
655,,Haiti,24-01-2020,0,0,0
656,,Holy See,24-01-2020,0,0,0
657,,Honduras,24-01-2020,0,0,0
658,,Hungary,24-01-2020,0,0,0
659,,Iceland,24-01-2020,0,0,0
660,,India,24-01-2020,0,0,0
661,,Indonesia,24-01-2020,0,0,0
662,,Iran,24-01-2020,0,0,0
663,,Iraq,24-01-2020,0,0,0
664,,Ireland,24-01-2020,0,0,0
665,,Israel,24-01-2020,0,0,0
666,,Italy,24-01-2020,0,0,0
667,,Jamaica,24-01-2020,0,0,0
668,,Japan,24-01-2020,2,0,0
669,,Jordan,24-01-2020,0,0,0
670,,Kazakhstan,24-01-2020,0,0,0
671,,Kenya,24-01-2020,0,0,0
672,,South Korea,24-01-2020,2,0,0
673,,Kuwait,24-01-2020,0,0,0
674,,Kyrgyzstan,24-01-2020,0,0,0
675,,Latvia,24-01-2020,0,0,0
676,,Lebanon,24-01-2020,0,0,0
677,,Liberia,24-01-2020,0,0,0
678,,Liechtenstein,24-01-2020,0,0,0
679,,Lithuania,24-01-2020,0,0,0
680,,Luxembourg,24-01-2020,0,0,0
681,,Madagascar,24-01-2020,0,0,0
682,,Malaysia,24-01-2020,0,0,0
683,,Maldives,24-01-2020,0,0,0
684,,Malta,24-01-2020,0,0,0
685,,Mauritania,24-01-2020,0,0,0
686,,Mauritius,24-01-2020,0,0,0
687,,Mexico,24-01-2020,0,0,0
688,,Moldova,24-01-2020,0,0,0
689,,Monaco,24-01-2020,0,0,0
690,,Mongolia,24-01-2020,0,0,0
691,,Montenegro,24-01-2020,0,0,0
692,,Morocco,24-01-2020,0,0,0
693,,Namibia,24-01-2020,0,0,0
694,,Nepal,24-01-2020,0,0,0
695,Aruba,Netherlands,24-01-2020,0,0,0
696,Curacao,Netherlands,24-01-2020,0,0,0
697,Sint Maarten,Netherlands,24-01-2020,0,0,0
698,,Netherlands,24-01-2020,0,0,0
699,,New Zealand,24-01-2020,0,0,0
700,,Nicaragua,24-01-2020,0,0,0
701,,Niger,24-01-2020,0,0,0
702,,Nigeria,24-01-2020,0,0,0
703,,North Macedonia,24-01-2020,0,0,0
704,,Norway,24-01-2020,0,0,0
705,,Oman,24-01-2020,0,0,0
706,,Pakistan,24-01-2020,0,0,0
707,,Panama,24-01-2020,0,0,0
708,,Papua New Guinea,24-01-2020,0,0,0
709,,Paraguay,24-01-2020,0,0,0
710,,Peru,24-01-2020,0,0,0
711,,Philippines,24-01-2020,0,0,0
712,,Poland,24-01-2020,0,0,0
713,,Portugal,24-01-2020,0,0,0
714,,Qatar,24-01-2020,0,0,0
715,,Romania,24-01-2020,0,0,0
716,,Russia,24-01-2020,0,0,0
717,,Rwanda,24-01-2020,0,0,0
718,,Saint Lucia,24-01-2020,0,0,0
719,,Saint Vincent and the Grenadines,24-01-2020,0,0,0
720,,San Marino,24-01-2020,0,0,0
721,,Saudi Arabia,24-01-2020,0,0,0
722,,Senegal,24-01-2020,0,0,0
723,,Serbia,24-01-2020,0,0,0
724,,Seychelles,24-01-2020,0,0,0
725,,Singapore,24-01-2020,3,0,0
726,,Slovakia,24-01-2020,0,0,0
727,,Slovenia,24-01-2020,0,0,0
728,,Somalia,24-01-2020,0,0,0
729,,South Africa,24-01-2020,0,0,0
730,,Spain,24-01-2020,0,0,0
731,,Sri Lanka,24-01-2020,0,0,0
732,,Sudan,24-01-2020,0,0,0
733,,Suriname,24-01-2020,0,0,0
734,,Sweden,24-01-2020,0,0,0
735,,Switzerland,24-01-2020,0,0,0
736,,Taiwan*,24-01-2020,3,0,0
737,,Tanzania,24-01-2020,0,0,0
738,,Thailand,24-01-2020,5,0,0
739,,Togo,24-01-2020,0,0,0
740,,Trinidad and Tobago,24-01-2020,0,0,0
741,,Tunisia,24-01-2020,0,0,0
742,,Turkey,24-01-2020,0,0,0
743,,Uganda,24-01-2020,0,0,0
744,,Ukraine,24-01-2020,0,0,0
745,,United Arab Emirates,24-01-2020,0,0,0
746,Bermuda,United Kingdom,24-01-2020,0,0,0
747,Cayman Islands,United Kingdom,24-01-2020,0,0,0
748,Channel Islands,United Kingdom,24-01-2020,0,0,0
749,Gibraltar,United Kingdom,24-01-2020,0,0,0
750,Isle of Man,United Kingdom,24-01-2020,0,0,0
751,Montserrat,United Kingdom,24-01-2020,0,0,0
752,,United Kingdom,24-01-2020,0,0,0
753,,Uruguay,24-01-2020,0,0,0
754,,US,24-01-2020,2,0,0
755,,Uzbekistan,24-01-2020,0,0,0
756,,Venezuela,24-01-2020,0,0,0
757,,Vietnam,24-01-2020,2,0,0
758,,Zambia,24-01-2020,0,0,0
759,,Zimbabwe,24-01-2020,0,0,0
760,Diamond Princess,Canada,24-01-2020,0,0,0
761,,Dominica,24-01-2020,0,0,0
762,,Grenada,24-01-2020,0,0,0
763,,Mozambique,24-01-2020,0,0,0
764,,Syria,24-01-2020,0,0,0
765,,Timor-Leste,24-01-2020,0,0,0
766,,Belize,24-01-2020,0,0,0
767,,Laos,24-01-2020,0,0,0
768,,Libya,24-01-2020,0,0,0
769,,West Bank and Gaza,24-01-2020,0,0,0
770,,Guinea-Bissau,24-01-2020,0,0,0
771,,Mali,24-01-2020,0,0,0
772,,Saint Kitts and Nevis,24-01-2020,0,0,0
773,Northwest Territories,Canada,24-01-2020,0,0,0
774,Yukon,Canada,24-01-2020,0,0,0
775,,Kosovo,24-01-2020,0,0,0
776,,Burma,24-01-2020,0,0,0
777,Anguilla,United Kingdom,24-01-2020,0,0,0
778,British Virgin Islands,United Kingdom,24-01-2020,0,0,0
779,Turks and Caicos Islands,United Kingdom,24-01-2020,0,0,0
780,,MS Zaandam,24-01-2020,0,0,0
781,,Botswana,24-01-2020,0,0,0
782,,Burundi,24-01-2020,0,0,0
783,,Sierra Leone,24-01-2020,0,0,0
784,,Malawi,24-01-2020,0,0,0
785,Falkland Islands (Malvinas),United Kingdom,24-01-2020,0,0,0
786,Saint Pierre and Miquelon,France,24-01-2020,0,0,0
787,,South Sudan,24-01-2020,0,0,0
788,,Western Sahara,24-01-2020,0,0,0
789,,Sao Tome and Principe,24-01-2020,0,0,0
790,,Yemen,24-01-2020,0,0,0
791,,Comoros,24-01-2020,0,0,0
792,,Tajikistan,24-01-2020,0,0,0
793,,Afghanistan,25-01-2020,0,0,0
794,,Albania,25-01-2020,0,0,0
795,,Algeria,25-01-2020,0,0,0
796,,Andorra,25-01-2020,0,0,0
797,,Angola,25-01-2020,0,0,0
798,,Antigua and Barbuda,25-01-2020,0,0,0
799,,Argentina,25-01-2020,0,0,0
800,,Armenia,25-01-2020,0,0,0
801,Australian Capital Territory,Australia,25-01-2020,0,0,0
802,New South Wales,Australia,25-01-2020,0,0,0
803,Northern Territory,Australia,25-01-2020,0,0,0
804,Queensland,Australia,25-01-2020,0,0,0
805,South Australia,Australia,25-01-2020,0,0,0
806,Tasmania,Australia,25-01-2020,0,0,0
807,Victoria,Australia,25-01-2020,0,0,0
808,Western Australia,Australia,25-01-2020,0,0,0
809,,Austria,25-01-2020,0,0,0
810,,Azerbaijan,25-01-2020,0,0,0
811,,Bahamas,25-01-2020,0,0,0
812,,Bahrain,25-01-2020,0,0,0
813,,Bangladesh,25-01-2020,0,0,0
814,,Barbados,25-01-2020,0,0,0
815,,Belarus,25-01-2020,0,0,0
816,,Belgium,25-01-2020,0,0,0
817,,Benin,25-01-2020,0,0,0
818,,Bhutan,25-01-2020,0,0,0
819,,Bolivia,25-01-2020,0,0,0
820,,Bosnia and Herzegovina,25-01-2020,0,0,0
821,,Brazil,25-01-2020,0,0,0
822,,Brunei,25-01-2020,0,0,0
823,,Bulgaria,25-01-2020,0,0,0
824,,Burkina Faso,25-01-2020,0,0,0
825,,Cabo Verde,25-01-2020,0,0,0
826,,Cambodia,25-01-2020,0,0,0
827,,Cameroon,25-01-2020,0,0,0
828,Alberta,Canada,25-01-2020,0,0,0
829,British Columbia,Canada,25-01-2020,0,0,0
830,Grand Princess,Canada,25-01-2020,0,0,0
831,Manitoba,Canada,25-01-2020,0,0,0
832,New Brunswick,Canada,25-01-2020,0,0,0
833,Newfoundland and Labrador,Canada,25-01-2020,0,0,0
834,Nova Scotia,Canada,25-01-2020,0,0,0
835,Ontario,Canada,25-01-2020,0,0,0
836,Prince Edward Island,Canada,25-01-2020,0,0,0
837,Quebec,Canada,25-01-2020,0,0,0
838,Saskatchewan,Canada,25-01-2020,0,0,0
839,,Central African Republic,25-01-2020,0,0,0
840,,Chad,25-01-2020,0,0,0
841,,Chile,25-01-2020,0,0,0
842,Anhui,China,25-01-2020,39,0,0
843,Beijing,China,25-01-2020,41,0,2
844,Chongqing,China,25-01-2020,57,0,0
845,Fujian,China,25-01-2020,18,0,0
846,Gansu,China,25-01-2020,4,0,0
847,Guangdong,China,25-01-2020,78,0,2
848,Guangxi,China,25-01-2020,23,0,0
849,Guizhou,China,25-01-2020,4,0,0
850,Hainan,China,25-01-2020,19,0,0
851,Hebei,China,25-01-2020,8,1,0
852,Heilongjiang,China,25-01-2020,9,1,0
853,Henan,China,25-01-2020,32,0,0
854,Hong Kong,China,25-01-2020,5,0,0
855,Hubei,China,25-01-2020,761,40,32
856,Hunan,China,25-01-2020,43,0,0
857,Inner Mongolia,China,25-01-2020,7,0,0
858,Jiangsu,China,25-01-2020,18,0,1
859,Jiangxi,China,25-01-2020,18,0,0
860,Jilin,China,25-01-2020,4,0,0
861,Liaoning,China,25-01-2020,17,0,0
862,Macau,China,25-01-2020,2,0,0
863,Ningxia,China,25-01-2020,3,0,0
864,Qinghai,China,25-01-2020,1,0,0
865,Shaanxi,China,25-01-2020,15,0,0
866,Shandong,China,25-01-2020,27,0,0
867,Shanghai,China,25-01-2020,33,0,1
868,Shanxi,China,25-01-2020,6,0,0
869,Sichuan,China,25-01-2020,28,0,0
870,Tianjin,China,25-01-2020,10,0,0
871,Tibet,China,25-01-2020,0,0,0
872,Xinjiang,China,25-01-2020,3,0,0
873,Yunnan,China,25-01-2020,11,0,0
874,Zhejiang,China,25-01-2020,62,0,1
875,,Colombia,25-01-2020,0,0,0
876,,Congo (Brazzaville),25-01-2020,0,0,0
877,,Congo (Kinshasa),25-01-2020,0,0,0
878,,Costa Rica,25-01-2020,0,0,0
879,,Cote d'Ivoire,25-01-2020,0,0,0
880,,Croatia,25-01-2020,0,0,0
881,,Diamond Princess,25-01-2020,0,0,0
882,,Cuba,25-01-2020,0,0,0
883,,Cyprus,25-01-2020,0,0,0
884,,Czechia,25-01-2020,0,0,0
885,Faroe Islands,Denmark,25-01-2020,0,0,0
886,Greenland,Denmark,25-01-2020,0,0,0
887,,Denmark,25-01-2020,0,0,0
888,,Djibouti,25-01-2020,0,0,0
889,,Dominican Republic,25-01-2020,0,0,0
890,,Ecuador,25-01-2020,0,0,0
891,,Egypt,25-01-2020,0,0,0
892,,El Salvador,25-01-2020,0,0,0
893,,Equatorial Guinea,25-01-2020,0,0,0
894,,Eritrea,25-01-2020,0,0,0
895,,Estonia,25-01-2020,0,0,0
896,,Eswatini,25-01-2020,0,0,0
897,,Ethiopia,25-01-2020,0,0,0
898,,Fiji,25-01-2020,0,0,0
899,,Finland,25-01-2020,0,0,0
900,French Guiana,France,25-01-2020,0,0,0
901,French Polynesia,France,25-01-2020,0,0,0
902,Guadeloupe,France,25-01-2020,0,0,0
903,Mayotte,France,25-01-2020,0,0,0
904,New Caledonia,France,25-01-2020,0,0,0
905,Reunion,France,25-01-2020,0,0,0
906,Saint Barthelemy,France,25-01-2020,0,0,0
907,St Martin,France,25-01-2020,0,0,0
908,Martinique,France,25-01-2020,0,0,0
909,,France,25-01-2020,3,0,0
910,,Gabon,25-01-2020,0,0,0
911,,Gambia,25-01-2020,0,0,0
912,,Georgia,25-01-2020,0,0,0
913,,Germany,25-01-2020,0,0,0
914,,Ghana,25-01-2020,0,0,0
915,,Greece,25-01-2020,0,0,0
916,,Guatemala,25-01-2020,0,0,0
917,,Guinea,25-01-2020,0,0,0
918,,Guyana,25-01-2020,0,0,0
919,,Haiti,25-01-2020,0,0,0
920,,Holy See,25-01-2020,0,0,0
921,,Honduras,25-01-2020,0,0,0
922,,Hungary,25-01-2020,0,0,0
923,,Iceland,25-01-2020,0,0,0
924,,India,25-01-2020,0,0,0
925,,Indonesia,25-01-2020,0,0,0
926,,Iran,25-01-2020,0,0,0
927,,Iraq,25-01-2020,0,0,0
928,,Ireland,25-01-2020,0,0,0
929,,Israel,25-01-2020,0,0,0
930,,Italy,25-01-2020,0,0,0
931,,Jamaica,25-01-2020,0,0,0
932,,Japan,25-01-2020,2,0,0
933,,Jordan,25-01-2020,0,0,0
934,,Kazakhstan,25-01-2020,0,0,0
935,,Kenya,25-01-2020,0,0,0
936,,South Korea,25-01-2020,2,0,0
937,,Kuwait,25-01-2020,0,0,0
938,,Kyrgyzstan,25-01-2020,0,0,0
939,,Latvia,25-01-2020,0,0,0
940,,Lebanon,25-01-2020,0,0,0
941,,Liberia,25-01-2020,0,0,0
942,,Liechtenstein,25-01-2020,0,0,0
943,,Lithuania,25-01-2020,0,0,0
944,,Luxembourg,25-01-2020,0,0,0
945,,Madagascar,25-01-2020,0,0,0
946,,Malaysia,25-01-2020,3,0,0
947,,Maldives,25-01-2020,0,0,0
948,,Malta,25-01-2020,0,0,0
949,,Mauritania,25-01-2020,0,0,0
950,,Mauritius,25-01-2020,0,0,0
951,,Mexico,25-01-2020,0,0,0
952,,Moldova,25-01-2020,0,0,0
953,,Monaco,25-01-2020,0,0,0
954,,Mongolia,25-01-2020,0,0,0
955,,Montenegro,25-01-2020,0,0,0
956,,Morocco,25-01-2020,0,0,0
957,,Namibia,25-01-2020,0,0,0
958,,Nepal,25-01-2020,1,0,0
959,Aruba,Netherlands,25-01-2020,0,0,0
960,Curacao,Netherlands,25-01-2020,0,0,0
961,Sint Maarten,Netherlands,25-01-2020,0,0,0
962,,Netherlands,25-01-2020,0,0,0
963,,New Zealand,25-01-2020,0,0,0
964,,Nicaragua,25-01-2020,0,0,0
965,,Niger,25-01-2020,0,0,0
966,,Nigeria,25-01-2020,0,0,0
967,,North Macedonia,25-01-2020,0,0,0
968,,Norway,25-01-2020,0,0,0
969,,Oman,25-01-2020,0,0,0
970,,Pakistan,25-01-2020,0,0,0
971,,Panama,25-01-2020,0,0,0
972,,Papua New Guinea,25-01-2020,0,0,0
973,,Paraguay,25-01-2020,0,0,0
974,,Peru,25-01-2020,0,0,0
975,,Philippines,25-01-2020,0,0,0
976,,Poland,25-01-2020,0,0,0
977,,Portugal,25-01-2020,0,0,0
978,,Qatar,25-01-2020,0,0,0
979,,Romania,25-01-2020,0,0,0
980,,Russia,25-01-2020,0,0,0
981,,Rwanda,25-01-2020,0,0,0
982,,Saint Lucia,25-01-2020,0,0,0
983,,Saint Vincent and the Grenadines,25-01-2020,0,0,0
984,,San Marino,25-01-2020,0,0,0
985,,Saudi Arabia,25-01-2020,0,0,0
986,,Senegal,25-01-2020,0,0,0
987,,Serbia,25-01-2020,0,0,0
988,,Seychelles,25-01-2020,0,0,0
989,,Singapore,25-01-2020,3,0,0
990,,Slovakia,25-01-2020,0,0,0
991,,Slovenia,25-01-2020,0,0,0
992,,Somalia,25-01-2020,0,0,0
993,,South Africa,25-01-2020,0,0,0
994,,Spain,25-01-2020,0,0,0
995,,Sri Lanka,25-01-2020,0,0,0
996,,Sudan,25-01-2020,0,0,0
997,,Suriname,25-01-2020,0,0,0
998,,Sweden,25-01-2020,0,0,0
999,,Switzerland,25-01-2020,0,0,0
1000,,Taiwan*,25-01-2020,3,0,0
1001,,Tanzania,25-01-2020,0,0,0
1002,,Thailand,25-01-2020,7,0,0
1003,,Togo,25-01-2020,0,0,0
1004,,Trinidad and Tobago,25-01-2020,0,0,0
1005,,Tunisia,25-01-2020,0,0,0
1006,,Turkey,25-01-2020,0,0,0
1007,,Uganda,25-01-2020,0,0,0
1008,,Ukraine,25-01-2020,0,0,0
1009,,United Arab Emirates,25-01-2020,0,0,0
1010,Bermuda,United Kingdom,25-01-2020,0,0,0
1011,Cayman Islands,United Kingdom,25-01-2020,0,0,0
1012,Channel Islands,United Kingdom,25-01-2020,0,0,0
1013,Gibraltar,United Kingdom,25-01-2020,0,0,0
1014,Isle of Man,United Kingdom,25-01-2020,0,0,0
1015,Montserrat,United Kingdom,25-01-2020,0,0,0
1016,,United Kingdom,25-01-2020,0,0,0
1017,,Uruguay,25-01-2020,0,0,0
1018,,US,25-01-2020,2,0,0
1019,,Uzbekistan,25-01-2020,0,0,0
1020,,Venezuela,25-01-2020,0,0,0
1021,,Vietnam,25-01-2020,2,0,0
1022,,Zambia,25-01-2020,0,0,0
1023,,Zimbabwe,25-01-2020,0,0,0
1024,Diamond Princess,Canada,25-01-2020,0,0,0
1025,,Dominica,25-01-2020,0,0,0
1026,,Grenada,25-01-2020,0,0,0
1027,,Mozambique,25-01-2020,0,0,0
1028,,Syria,25-01-2020,0,0,0
1029,,Timor-Leste,25-01-2020,0,0,0
1030,,Belize,25-01-2020,0,0,0
1031,,Laos,25-01-2020,0,0,0
1032,,Libya,25-01-2020,0,0,0
1033,,West Bank and Gaza,25-01-2020,0,0,0
1034,,Guinea-Bissau,25-01-2020,0,0,0
1035,,Mali,25-01-2020,0,0,0
1036,,Saint Kitts and Nevis,25-01-2020,0,0,0
1037,Northwest Territories,Canada,25-01-2020,0,0,0
1038,Yukon,Canada,25-01-2020,0,0,0
1039,,Kosovo,25-01-2020,0,0,0
1040,,Burma,25-01-2020,0,0,0
1041,Anguilla,United Kingdom,25-01-2020,0,0,0
1042,British Virgin Islands,United Kingdom,25-01-2020,0,0,0
1043,Turks and Caicos Islands,United Kingdom,25-01-2020,0,0,0
1044,,MS Zaandam,25-01-2020,0,0,0
1045,,Botswana,25-01-2020,0,0,0
1046,,Burundi,25-01-2020,0,0,0
1047,,Sierra Leone,25-01-2020,0,0,0
1048,,Malawi,25-01-2020,0,0,0
1049,Falkland Islands (Malvinas),United Kingdom,25-01-2020,0,0,0
1050,Saint Pierre and Miquelon,France,25-01-2020,0,0,0
1051,,South Sudan,25-01-2020,0,0,0
1052,,Western Sahara,25-01-2020,0,0,0
1053,,Sao Tome and Principe,25-01-2020,0,0,0
1054,,Yemen,25-01-2020,0,0,0
1055,,Comoros,25-01-2020,0,0,0
1056,,Tajikistan,25-01-2020,0,0,0
1057,,Afghanistan,26-01-2020,0,0,0
1058,,Albania,26-01-2020,0,0,0
1059,,Algeria,26-01-2020,0,0,0
1060,,Andorra,26-01-2020,0,0,0
1061,,Angola,26-01-2020,0,0,0
1062,,Antigua and Barbuda,26-01-2020,0,0,0
1063,,Argentina,26-01-2020,0,0,0
1064,,Armenia,26-01-2020,0,0,0
1065,Australian Capital Territory,Australia,26-01-2020,0,0,0
1066,New South Wales,Australia,26-01-2020,3,0,0
1067,Northern Territory,Australia,26-01-2020,0,0,0
1068,Queensland,Australia,26-01-2020,0,0,0
1069,South Australia,Australia,26-01-2020,0,0,0
1070,Tasmania,Australia,26-01-2020,0,0,0
1071,Victoria,Australia,26-01-2020,1,0,0
1072,Western Australia,Australia,26-01-2020,0,0,0
1073,,Austria,26-01-2020,0,0,0
1074,,Azerbaijan,26-01-2020,0,0,0
1075,,Bahamas,26-01-2020,0,0,0
1076,,Bahrain,26-01-2020,0,0,0
1077,,Bangladesh,26-01-2020,0,0,0
1078,,Barbados,26-01-2020,0,0,0
1079,,Belarus,26-01-2020,0,0,0
1080,,Belgium,26-01-2020,0,0,0
1081,,Benin,26-01-2020,0,0,0
1082,,Bhutan,26-01-2020,0,0,0
1083,,Bolivia,26-01-2020,0,0,0
1084,,Bosnia and Herzegovina,26-01-2020,0,0,0
1085,,Brazil,26-01-2020,0,0,0
1086,,Brunei,26-01-2020,0,0,0
1087,,Bulgaria,26-01-2020,0,0,0
1088,,Burkina Faso,26-01-2020,0,0,0
1089,,Cabo Verde,26-01-2020,0,0,0
1090,,Cambodia,26-01-2020,0,0,0
1091,,Cameroon,26-01-2020,0,0,0
1092,Alberta,Canada,26-01-2020,0,0,0
1093,British Columbia,Canada,26-01-2020,0,0,0
1094,Grand Princess,Canada,26-01-2020,0,0,0
1095,Manitoba,Canada,26-01-2020,0,0,0
1096,New Brunswick,Canada,26-01-2020,0,0,0
1097,Newfoundland and Labrador,Canada,26-01-2020,0,0,0
1098,Nova Scotia,Canada,26-01-2020,0,0,0
1099,Ontario,Canada,26-01-2020,1,0,0
1100,Prince Edward Island,Canada,26-01-2020,0,0,0
1101,Quebec,Canada,26-01-2020,0,0,0
1102,Saskatchewan,Canada,26-01-2020,0,0,0
1103,,Central African Republic,26-01-2020,0,0,0
1104,,Chad,26-01-2020,0,0,0
1105,,Chile,26-01-2020,0,0,0
1106,Anhui,China,26-01-2020,60,0,0
1107,Beijing,China,26-01-2020,68,0,2
1108,Chongqing,China,26-01-2020,75,0,0
1109,Fujian,China,26-01-2020,35,0,0
1110,Gansu,China,26-01-2020,7,0,0
1111,Guangdong,China,26-01-2020,111,0,2
1112,Guangxi,China,26-01-2020,36,0,0
1113,Guizhou,China,26-01-2020,5,0,0
1114,Hainan,China,26-01-2020,22,0,0
1115,Hebei,China,26-01-2020,13,1,0
1116,Heilongjiang,China,26-01-2020,15,1,0
1117,Henan,China,26-01-2020,83,1,0
1118,Hong Kong,China,26-01-2020,8,0,0
1119,Hubei,China,26-01-2020,1058,52,42
1120,Hunan,China,26-01-2020,69,0,0
1121,Inner Mongolia,China,26-01-2020,7,0,0
1122,Jiangsu,China,26-01-2020,33,0,1
1123,Jiangxi,China,26-01-2020,36,0,0
1124,Jilin,China,26-01-2020,4,0,0
1125,Liaoning,China,26-01-2020,21,0,0
1126,Macau,China,26-01-2020,5,0,0
1127,Ningxia,China,26-01-2020,4,0,0
1128,Qinghai,China,26-01-2020,1,0,0
1129,Shaanxi,China,26-01-2020,22,0,0
1130,Shandong,China,26-01-2020,46,0,0
1131,Shanghai,China,26-01-2020,40,1,1
1132,Shanxi,China,26-01-2020,9,0,0
1133,Sichuan,China,26-01-2020,44,0,0
1134,Tianjin,China,26-01-2020,14,0,0
1135,Tibet,China,26-01-2020,0,0,0
1136,Xinjiang,China,26-01-2020,4,0,0
1137,Yunnan,China,26-01-2020,16,0,0
1138,Zhejiang,China,26-01-2020,104,0,1
1139,,Colombia,26-01-2020,0,0,0
1140,,Congo (Brazzaville),26-01-2020,0,0,0
1141,,Congo (Kinshasa),26-01-2020,0,0,0
1142,,Costa Rica,26-01-2020,0,0,0
1143,,Cote d'Ivoire,26-01-2020,0,0,0
1144,,Croatia,26-01-2020,0,0,0
1145,,Diamond Princess,26-01-2020,0,0,0
1146,,Cuba,26-01-2020,0,0,0
1147,,Cyprus,26-01-2020,0,0,0
1148,,Czechia,26-01-2020,0,0,0
1149,Faroe Islands,Denmark,26-01-2020,0,0,0
1150,Greenland,Denmark,26-01-2020,0,0,0
1151,,Denmark,26-01-2020,0,0,0
1152,,Djibouti,26-01-2020,0,0,0
1153,,Dominican Republic,26-01-2020,0,0,0
1154,,Ecuador,26-01-2020,0,0,0
1155,,Egypt,26-01-2020,0,0,0
1156,,El Salvador,26-01-2020,0,0,0
1157,,Equatorial Guinea,26-01-2020,0,0,0
1158,,Eritrea,26-01-2020,0,0,0
1159,,Estonia,26-01-2020,0,0,0
1160,,Eswatini,26-01-2020,0,0,0
1161,,Ethiopia,26-01-2020,0,0,0
1162,,Fiji,26-01-2020,0,0,0
1163,,Finland,26-01-2020,0,0,0
1164,French Guiana,France,26-01-2020,0,0,0
1165,French Polynesia,France,26-01-2020,0,0,0
1166,Guadeloupe,France,26-01-2020,0,0,0
1167,Mayotte,France,26-01-2020,0,0,0
1168,New Caledonia,France,26-01-2020,0,0,0
1169,Reunion,France,26-01-2020,0,0,0
1170,Saint Barthelemy,France,26-01-2020,0,0,0
1171,St Martin,France,26-01-2020,0,0,0
1172,Martinique,France,26-01-2020,0,0,0
1173,,France,26-01-2020,3,0,0
1174,,Gabon,26-01-2020,0,0,0
1175,,Gambia,26-01-2020,0,0,0
1176,,Georgia,26-01-2020,0,0,0
1177,,Germany,26-01-2020,0,0,0
1178,,Ghana,26-01-2020,0,0,0
1179,,Greece,26-01-2020,0,0,0
1180,,Guatemala,26-01-2020,0,0,0
1181,,Guinea,26-01-2020,0,0,0
1182,,Guyana,26-01-2020,0,0,0
1183,,Haiti,26-01-2020,0,0,0
1184,,Holy See,26-01-2020,0,0,0
1185,,Honduras,26-01-2020,0,0,0
1186,,Hungary,26-01-2020,0,0,0
1187,,Iceland,26-01-2020,0,0,0
1188,,India,26-01-2020,0,0,0
1189,,Indonesia,26-01-2020,0,0,0
1190,,Iran,26-01-2020,0,0,0
1191,,Iraq,26-01-2020,0,0,0
1192,,Ireland,26-01-2020,0,0,0
1193,,Israel,26-01-2020,0,0,0
1194,,Italy,26-01-2020,0,0,0
1195,,Jamaica,26-01-2020,0,0,0
1196,,Japan,26-01-2020,4,0,1
1197,,Jordan,26-01-2020,0,0,0
1198,,Kazakhstan,26-01-2020,0,0,0
1199,,Kenya,26-01-2020,0,0,0
1200,,South Korea,26-01-2020,3,0,0
1201,,Kuwait,26-01-2020,0,0,0
1202,,Kyrgyzstan,26-01-2020,0,0,0
1203,,Latvia,26-01-2020,0,0,0
1204,,Lebanon,26-01-2020,0,0,0
1205,,Liberia,26-01-2020,0,0,0
1206,,Liechtenstein,26-01-2020,0,0,0
1207,,Lithuania,26-01-2020,0,0,0
1208,,Luxembourg,26-01-2020,0,0,0
1209,,Madagascar,26-01-2020,0,0,0
1210,,Malaysia,26-01-2020,4,0,0
1211,,Maldives,26-01-2020,0,0,0
1212,,Malta,26-01-2020,0,0,0
1213,,Mauritania,26-01-2020,0,0,0
1214,,Mauritius,26-01-2020,0,0,0
